text,label
اه الله معلا+ة مع حق عمل أضرب من جماع+ة يل ي هلل تدخل أبو علي بوتين حرب سوري,0
طبع رفيق اسم من عضام رقب+ة و رد من باب مون فقط لا غير+ا نعم,0
ما هم إلا عبيد مأمور سيد أميركي صهيوني لكن خسئ تحطم مؤامر+ة على سور دمشق منيع تحت ا,0
كل كثر منتقديك كان أنت محق ودع غيظ مات سوريا انتصر حليف احتفل سعودي+ة أذل حليف,0
رئيس حسين حسيني ل جمهوري+ة وزير جبران باسيل لم قرأ طائف قد عو أدهم رئيس ميشيل عون على عدم قراء+ة طائف,0
أنا موقع ادنا من موقع هذا أصر ح أن ليس مسؤول عن عدم مشارك+ة رئيس الى ال+قم لا من قريب لا من بعيد,0
هل ل رجل هذا,0
نفس أعرف لازم وزار+ة خارجي+ة مصري أنا أعمل خارج مشوفتش ل اي لازم,0
من ضاحي+ة أبي هنا دمشق,0
كان يسلع سمع في قرع+ة,1
شنو نوع معازيب يامرون خدم منزل عند حريم غسيل حوش سيايير ساع+ة ليل ماكو إحساس ارحم رحم يا بهيم,1
جيح,1
أخ صغير لبنان يا جبران باسيل لا سمع كلام أخ أكبر بد ان ترك أخ أصغر عناد لا أعزل حال,0
أسعد الله صباح أستاذ وئام أنت صاحب موقف كلم+ة جريء نسر جبل,0
اه يا طبل فتن+ة أنت,0
بياع شاورما يا عديم تربي+ة تعالى فاخر يا بول بعير لن ينفعكم يلا اقلب وجه,1
الله ان أكبر مصيب ل مصر وجود سيسي ذكر كلام,1
يخليلنا يا,0
أبد ح ب بنت خال ضاهى كل ح ب دنيا,0
يا عم روح كب حال أرب زبال يا زبال ريح+ة طلع يا معفن,1
معروف خنزير من يوم,1
يا زلمي ل ما عم تفهموليد بك زعيم جبل أول اوحد حط بدين,1
كان مرق ع جسر كولا بس جر بوا ما تنطنطوا على,0
كتير بايخ سخيف,1
وهاب ما نشر في جريد+ة خبر يوم في دول+ة احترم نفس استدعى توقيف فوري عماد عثمان زج في سجن,0
مع تقدير و محب+ة ل أستاذ وئام الا أن ليس قطر وحد و لا منقرض قرضاوي وحد من شكل راسي حربة في,0
اشترى جبران خمس عشر بقر زرع عشر ترك باقي لعب في ثلاج+ة ماهي كمي+ة زيت موجود في بيض,0
ولي كلي حال بقى انضب عمى قلب شو وقح لمعلوملتك حرب في بريء فل متل أصحاب نازح باقي مان بريء,1
ما جبران باسيل نفسو ل قال مقابل+ة تلفيزيونية عالميادين ان ما عندو مشكل+ة مع اسرائيل و على حصول على حق أمان,0
لكن جواهري كبير قال سلام أيها أسد سلم سلم بلد تسلم أم فخر باني فخر من ولد,0
وان مال أهلك يا معرض خليكى في بلد,1
ضحك ع قرع+ة مزروع حتى شعر مزروع ما استحملك من قل دم يا طبل اضحكتني,1
شو ان سخيف لا ابيخ من هي سياسي حكى حكى عقاب وهاب وهاب قاتل أبو دياب,1
نصرالله كسر صمت سيد ما رأي كلام جبران باسيل عن حق اسرائيل في أمان,0
عقبال ما سمع خبر في حادث بلد نظف من أمثال,1
عالم سوء,1
من علام+ة تخلف أن بقي موضوع تحرش ما بين م برر م عارض شيء لا احتاج نقاش تحول قضي+ة رأي عام,1
ضاحي+ة جنوبي لبنان نفس قرداح سوريا منطق+ة دهن حرق على زبال+ة لي صدرو عالم,1
كول هو لاتضل حاول سرق حساب,1
اتحف يا فلت زمان ما هو إنجاز,0
صار عند بي من اسم جبران باسيل,0
لو مستفيد طبيعي تم عدم مبالا+ة,0
سواء كان متبرج هذا شيء,1
بار و باير شائعتان قو+ة في لهج+ة سدير خاص في زمن مضى لكن معنى قارب معنى مذكور,0
قتل وسام حسن وتترحموعلية من أي صنف مخلوق أنتم,0
كشف معلوم+ة ل نشر+ة أن وزير خارجي+ة في حكوم+ة تصريف عمل جبران باسيل نجح في إخراج صيغ+ة بيان خ,0
"ذكر خير يالوجه لطيف حنون
لا زال غالي مكان لو مكان فضى
عرف معز عند و بشر عرف
ما في غير يعوضني عن لي مضى
اقتباس حب عبار+ة نابي أب",0
نسي قال شهيد,0
ان على ثق ان لن ارتاح قبل أنا تبين حقيق+ه مهما عمل من تضليل,0
مياومو إعلام ما صار حري+ة رأي و تعبير و مهن+ة صحاف+ة و إعلام مرادف حري+ة شتيم+ة و تشويه حقائف و حمل,0
اسم كيان صهيوني مش اسرائيل,0
هل عرف مامعنى أن دفع دول+ة نص مليار دولار دول+ة آخر مترنحة إقتصادي كان استطاع أن استثمر,0
فساد,0
كوووووووول خرااااااا ولاااااك,1
"ياااااه علي كمي+ة قرف فساد قهر شعب مصري دة طيب قوي حامي حرام ولاد كلب
أرحل ياسيسي إيمان بحر درويش أمل ماهر",1
واضح كتير متل عين شمس أنت متلك متل اي شخص سمع نفذ,0
صالح ابن عبدالله سليمان سعودي+ة هذا رد+ي على تهم+ة وهابي رجعي بول بعير تدمير   عراق,1
فكر عالم كل وسخ مثل شو شغل أمريكا,1
رأى احتاج إلى محاكم+ة أمام عالم أجمع نسترد حق بنى مستقبل جيل جيش دول+ة نقط+ة ع سطر,0
أوقات حسس جبران باسيل انو هو أول إنسان هبط على سطح قمر دعم من عهد جديد قوي لبنان,0
هل فكر أن شرب بول بعير ليس حلال أن نجس مكرو+ه نفر من حيوان قبل إنسان فان كافر زند,1
طيب رد على لا أكل خرى,1
سوف يتحاسبو جميعالان حق سلطان,0
مين جابي سير+ة عقد+ة أغلبي+ة شعب لبناني جبران باسيل,0
مياومو إعلام موض+ة عصر فقط هجوم على عهد على جبران باسيل,0
صلى ناشد رب كي يوعى ضمير مسؤول,0
محس خفيف أحب حريم حلو,1
كم باقي عن فدرالي,0
أنا أكر أسود يهودي آسيوي,1
اضحكني ل اصحى يا طشم جوز كل سقط ههههه عن الله انتو ملالي,1
جبران باسيل رجل سياسي في اتفق مع في اختلف مع,0
خلص زهق من أول فتر+ة كان مهضوم و نضح على بس,0
عم حكى أصول يا رييس,0
كل حمل+ة مسعور على جبران باسيل يوم تغطي+ة هيدا خبر خيان+ة أعظم,0
حسب الله نعم وكيل ل سف شريف في سجن,0
ملك تزوير وسخ اللي سايب اوسخ من,1
مفعول بول بعير متل كبتاغون شاف صرصور تمساح,1
خلص قطر تركيا بتبعتله حص مع حص+ة خرفان,1
هي مربي جنبلاط كل مابدو سب حد فلت,0
أمكن حاسب مع وفا+ة حادث سير خطأ طبي مرض مزمن+ه ضحي+ة جريم+ة شرف أظن تزبط حسب,0
لولا يونان تركيا عمل تبادل ساكن ب أكبر عملي+ة تهجير قسري في ذلك تاريخ كان عم يتحارب لهلق سيناريو قبرص مستمر عنى,0
ههههه كووووول خر يا عرص,1
عم بشر أن جبران باسيل نفس أطول كثير من نفس ميشيل عون بعد شاب الله أنا ما حب الا أن عمل قلب,0
افيخاي ادرعي شكر على موقف مشرف يا معلا+ة وزير جبران باسيل,0
مازن عزى جبران باسيل مندوب مبيع سوري,0
راح خبر شو شايف ب جبران باسيل,0
مشكل+ة في لبنان بعض اعطا انطباع أدفع ثمن واشتريني على هذا قال شكر قطر,0
أفكار نازي إبن جاهلي+ة,0
طال كان حذاء شريف حر خير من تراسانات حكوم+ة عربي مسلم خانع ذليل عاش ياابن أم أصيل حر أب,0
طيب يا بغل,1
أبدى ان تأثير شرب بول بعير قد وصل الى عميل تحالف يمني هارب أو محتجز سعودي+ة إمار+ة,1
كيلو بوي عوج و مبين ختيار,1
خنزير خليج,1
اتحاد خير موحد قلب موازي زيار+ة وهاب شيخ غريب,0
ظل تحرش تحرش حتى أتى من رجل مناسب سمى غزل,1
اتعجب كمي+ة رد ساخن ما هذا مهاجم هل أصبح في فراغ لا شغل لا شيء سوى كلام سخيف اعتذر,0
أجل آمن شرب بول بعير,0
أخرب بيت ذو ذكي من أي حظير+ة حيوان فلت هذا بغل,1
عاش عرص عاش,1
فخام+ة رئيس صرماي عراسك رأس سليل+ة رأس كل واحد أحب يا لا شرف يا وسخ يا معتوه صرماي أشرف من من سليل+ة,1
كم كان نتمى لو ان في دول+ة قانون مؤسس+ة ما كان معلم عماد عثمان وصل الى سد+ة رئاس+ة وزار+ة,0
نشر غسيل نشر كوا خنزير جزير+ة نظام حمد تحي+ة ل يا جير ماهر,1
امام كل لبناني شريف لا جعل طائفي مثل لان أكيد رفض تفكير,0
لو خبر+ة غير خبر عن سعد كان ناس صدق+ة بس انو كان سعد حريري حرام روح يا هبل,1
بس ملاحظ بسيط أول عيب لفظ هذا شف+ة مع حريم طيب نساء مو حريم نساء أو حريم مثل ماتفضلتي تلفظ مو مجتم,0
ما شاء الله مثل قمر كثير طالع حلو,0
يا ري قبل ما حاول حكى إن بحث عن حقيق+ة بس إن كل هم تسجيل موقف,0
أول أمر لازم كافح هوي كلام جبران باسيل عن دول+ة اسرائيل نظر لانو شكل إهان+ة الو و تيارو و و ل,0
اختلف منصف على قضاء شامخ لكن اتفق على قاضى شامخ زكريا عبد عزيز كل تضامن مع مستشار جليل نبيل رمز استقلال قضاء,0
جبران باسيل وزير لبناني أو وزير في حكوم+ة سوري أصبح سوري أكثر من سوري نفس أمر عجيب غريب,0
دويل+ة دويل+ة معلم,0
جبران باسيل بس هي نكاي+ة قلب ل مش عاجبو,0
أنا بوصلو عن ماتعتلي هم يلا ئامو هههههههههههههههههههههههههههههههههههههههههههههه,0
خر مل خنزير مل داغ شراب خور مل داهغه,1
بلد شرك+ة عم أفلس صحيح لان في بلد مثل ورؤسائك من مع,0
ضرب في سمك حلال مفيش حد قدر غلب مصري في كلال سمك ع كسم ي شاذ ي ولاد وسخ شك,1
